frame,x1,y1,w,h
349,0.4984375,0.6805555555555556,0.015625,0.05
366,0.525,0.6444444444444445,0.01796875,0.04861111111111111
369,0.52890625,0.6361111111111111,0.01484375,0.04583333333333333
370,0.528125,0.6305555555555555,0.015625,0.05277777777777778
371,0.52890625,0.6291666666666667,0.01328125,0.04583333333333333
377,0.521875,0.6194444444444445,0.01796875,0.04583333333333333
403,0.4859375,0.6916666666666667,0.01796875,0.05277777777777778
412,0.46875,0.6944444444444444,0.02109375,0.05555555555555555
413,0.46796875,0.6958333333333333,0.01953125,0.05
414,0.46796875,0.6930555555555555,0.01484375,0.05277777777777778
417,0.4625,0.6861111111111111,0.01640625,0.05277777777777778
418,0.46015625,0.6819444444444445,0.01796875,0.05416666666666667
419,0.4578125,0.6833333333333333,0.01796875,0.05138888888888889
422,0.45703125,0.6708333333333333,0.01484375,0.05277777777777778
423,0.4546875,0.6680555555555555,0.01640625,0.05138888888888889
426,0.4515625,0.6527777777777778,0.01796875,0.05277777777777778
427,0.45078125,0.65,0.01796875,0.05277777777777778
428,0.453125,0.65,0.0140625,0.04861111111111111
429,0.453125,0.6430555555555556,0.01484375,0.05416666666666667
430,0.4515625,0.6333333333333333,0.015625,0.05555555555555555
432,0.453125,0.6291666666666667,0.01640625,0.05416666666666667
433,0.453125,0.6291666666666667,0.015625,0.05138888888888889
434,0.45390625,0.6236111111111111,0.0171875,0.05138888888888889
435,0.4546875,0.6236111111111111,0.01875,0.05277777777777778
436,0.4546875,0.6180555555555556,0.01796875,0.05555555555555555
437,0.45546875,0.6166666666666667,0.01875,0.05277777777777778
438,0.45625,0.6180555555555556,0.01953125,0.05416666666666667
439,0.4578125,0.6194444444444445,0.01796875,0.05277777777777778
440,0.4578125,0.6194444444444445,0.01875,0.05138888888888889
441,0.45859375,0.6208333333333333,0.01953125,0.05277777777777778
442,0.4609375,0.625,0.0171875,0.04861111111111111
443,0.4609375,0.6236111111111111,0.01953125,0.05416666666666667
444,0.46015625,0.6263888888888889,0.02109375,0.05138888888888889
445,0.4609375,0.6291666666666667,0.02109375,0.05
446,0.4640625,0.6375,0.01953125,0.04722222222222222
447,0.46484375,0.6388888888888888,0.0171875,0.04861111111111111
448,0.465625,0.6430555555555556,0.01953125,0.04583333333333333
449,0.4671875,0.6458333333333334,0.021875,0.05
450,0.465625,0.6513888888888889,0.02109375,0.043055555555555555
451,0.46875,0.6541666666666667,0.01953125,0.04861111111111111
452,0.47109375,0.6611111111111111,0.01796875,0.04583333333333333
453,0.47109375,0.6638888888888889,0.01796875,0.04722222222222222
454,0.47265625,0.6694444444444444,0.01875,0.044444444444444446
455,0.475,0.6736111111111112,0.015625,0.04583333333333333
457,0.47734375,0.6861111111111111,0.01640625,0.044444444444444446
458,0.4765625,0.6847222222222222,0.01796875,0.04861111111111111
459,0.47890625,0.6902777777777778,0.01640625,0.044444444444444446
460,0.4796875,0.6902777777777778,0.01640625,0.04861111111111111
461,0.48125,0.6958333333333333,0.0171875,0.04583333333333333
462,0.48203125,0.6986111111111111,0.01953125,0.043055555555555555
463,0.48359375,0.6972222222222222,0.01796875,0.04861111111111111
464,0.4859375,0.7027777777777777,0.01640625,0.044444444444444446
465,0.48671875,0.7013888888888888,0.01640625,0.044444444444444446
466,0.48828125,0.7027777777777777,0.01640625,0.044444444444444446
467,0.48984375,0.7013888888888888,0.01875,0.044444444444444446
468,0.4890625,0.6986111111111111,0.01796875,0.04722222222222222
469,0.49375,0.6972222222222222,0.015625,0.05
470,0.49296875,0.6972222222222222,0.01875,0.04583333333333333
471,0.4953125,0.6958333333333333,0.01796875,0.04722222222222222
472,0.49765625,0.6930555555555555,0.015625,0.044444444444444446
473,0.49765625,0.6902777777777778,0.0171875,0.05138888888888889
475,0.5015625,0.6861111111111111,0.0171875,0.04722222222222222
476,0.503125,0.6847222222222222,0.015625,0.04722222222222222
477,0.50390625,0.6833333333333333,0.01640625,0.043055555555555555
478,0.50625,0.6819444444444445,0.01640625,0.04583333333333333
485,0.51171875,0.6652777777777777,0.01484375,0.05416666666666667
486,0.51328125,0.6694444444444444,0.0171875,0.04861111111111111
490,0.51484375,0.6652777777777777,0.01640625,0.05
491,0.51484375,0.6666666666666666,0.0125,0.043055555555555555
492,0.51328125,0.6652777777777777,0.0171875,0.04583333333333333
493,0.51328125,0.6638888888888889,0.01484375,0.05
494,0.51015625,0.6625,0.0203125,0.05694444444444444
495,0.51015625,0.6597222222222222,0.01875,0.05694444444444444
496,0.51015625,0.6625,0.01875,0.05
497,0.50703125,0.6583333333333333,0.0203125,0.05277777777777778
498,0.50546875,0.6583333333333333,0.02109375,0.05138888888888889
499,0.5046875,0.6583333333333333,0.0203125,0.05138888888888889
500,0.503125,0.6583333333333333,0.0203125,0.05138888888888889
501,0.503125,0.6569444444444444,0.01875,0.04861111111111111
502,0.50078125,0.6569444444444444,0.01953125,0.05
506,0.49765625,0.6611111111111111,0.015625,0.044444444444444446
507,0.49296875,0.6597222222222222,0.021875,0.043055555555555555
508,0.49140625,0.6611111111111111,0.01953125,0.04722222222222222
509,0.490625,0.6597222222222222,0.02109375,0.04861111111111111
510,0.48984375,0.6611111111111111,0.01796875,0.04861111111111111
511,0.48671875,0.6583333333333333,0.01953125,0.05
514,0.48671875,0.6625,0.01640625,0.04861111111111111
515,0.4859375,0.6638888888888889,0.01484375,0.04722222222222222
516,0.484375,0.6638888888888889,0.015625,0.05
517,0.48203125,0.6611111111111111,0.01875,0.05555555555555555
518,0.48203125,0.6625,0.01640625,0.05138888888888889
519,0.48046875,0.6625,0.0171875,0.05555555555555555
520,0.47890625,0.6611111111111111,0.01640625,0.05555555555555555
521,0.47890625,0.6625,0.015625,0.05277777777777778
