frame;x1;y1;w;h
72;0.5484375;0.399074074;0.027083333;0.063888889
73;0.547395833;0.396296296;0.023958333;0.05462963
74;0.546354167;0.39537037;0.0234375;0.053703704
75;0.544791667;0.392592593;0.022395833;0.058333333
76;0.542708333;0.389814815;0.022395833;0.063888889
77;0.541145833;0.387962963;0.021354167;0.065740741
78;0.540104167;0.387037037;0.021354167;0.066666667
79;0.539583333;0.386111111;0.019270833;0.065740741
80;0.536979167;0.387037037;0.0203125;0.062037037
81;0.535416667;0.386111111;0.019791667;0.060185185
82;0.534375;0.387037037;0.021875;0.062037037
83;0.5328125;0.385185185;0.0203125;0.062037037
84;0.5328125;0.385185185;0.019270833;0.061111111
85;0.52421875;0.383333333;0.03125;0.070833333
86;0.5296875;0.384259259;0.020833333;0.066666667
87;0.528125;0.384259259;0.020833333;0.068518519
88;0.528125;0.384259259;0.019270833;0.066666667
89;0.526041667;0.383333333;0.0203125;0.067592593
90;0.526041667;0.382407407;0.0203125;0.068518519
91;0.525;0.381481481;0.019791667;0.068518519
92;0.523958333;0.381481481;0.020833333;0.067592593
93;0.5234375;0.382407407;0.020833333;0.067592593
94;0.5234375;0.381481481;0.020833333;0.068518519
95;0.522916667;0.381481481;0.020833333;0.07037037
96;0.521875;0.381481481;0.021875;0.071296296
97;0.5234375;0.381481481;0.0203125;0.066666667
98;0.5234375;0.381481481;0.0203125;0.068518519
99;0.523958333;0.383333333;0.019791667;0.065740741
100;0.523958333;0.383333333;0.019270833;0.065740741
101;0.523958333;0.382407407;0.01875;0.066666667
102;0.525;0.382407407;0.01875;0.066666667
103;0.524479167;0.381481481;0.018229167;0.067592593
104;0.525;0.381481481;0.018229167;0.064814815
105;0.525;0.382407407;0.01875;0.064814815
106;0.525520833;0.381481481;0.019270833;0.066666667
107;0.526041667;0.381481481;0.017708333;0.065740741
108;0.525520833;0.382407407;0.018229167;0.063888889
109;0.5265625;0.382407407;0.0171875;0.063888889
110;0.526041667;0.382407407;0.0171875;0.062962963
111;0.5265625;0.383333333;0.017708333;0.062962963
112;0.527604167;0.384259259;0.0171875;0.062037037
113;0.527604167;0.384259259;0.0171875;0.062037037
114;0.52578125;0.383333333;0.0203125;0.072222222
115;0.527604167;0.383333333;0.018229167;0.063888889
116;0.528125;0.388888889;0.015625;0.056944444
117;0.52734375;0.384722222;0.0171875;0.063888889
118;0.529166667;0.384259259;0.0171875;0.060185185
119;0.528645833;0.384259259;0.0171875;0.060185185
120;0.53046875;0.390277778;0.015625;0.056944444
121;0.53046875;0.3875;0.015625;0.059722222
122;0.53046875;0.388888889;0.01640625;0.052777778
123;0.53046875;0.388888889;0.0140625;0.052777778
124;0.53046875;0.388888889;0.01484375;0.051388889
125;0.53125;0.391666667;0.015625;0.051388889
126;0.53125;0.391666667;0.01640625;0.051388889
127;0.53203125;0.391666667;0.01484375;0.054166667
128;0.5328125;0.391666667;0.0140625;0.052777778
130;0.53203125;0.395833333;0.01640625;0.048611111
131;0.5328125;0.388888889;0.015104167;0.057407407
132;0.531770833;0.390740741;0.015104167;0.056481481
133;0.53203125;0.397222222;0.01484375;0.05
134;0.53359375;0.394444444;0.0125;0.052777778
135;0.53359375;0.394444444;0.0140625;0.051388889
136;0.53125;0.394444444;0.01328125;0.052777778
137;0.53125;0.397222222;0.01484375;0.054166667
138;0.53046875;0.401388889;0.01484375;0.048611111
139;0.53046875;0.398611111;0.01328125;0.052777778
140;0.5296875;0.401388889;0.0140625;0.051388889
141;0.5296875;0.401388889;0.01328125;0.048611111
142;0.5296875;0.402777778;0.0125;0.051388889
143;0.53046875;0.406944444;0.0109375;0.05
144;0.528125;0.405555556;0.0125;0.054166667
145;0.5265625;0.405555556;0.0140625;0.05
147;0.5265625;0.406944444;0.01328125;0.05
148;0.52578125;0.409722222;0.01328125;0.05
149;0.52578125;0.409722222;0.01171875;0.05
150;0.52421875;0.409722222;0.01171875;0.05
151;0.52265625;0.4125;0.01328125;0.047222222
152;0.52265625;0.413888889;0.01484375;0.045833333
153;0.51953125;0.411111111;0.015625;0.048611111
154;0.52265625;0.415277778;0.0125;0.05
155;0.521875;0.415277778;0.0109375;0.047222222
156;0.52109375;0.419444444;0.01171875;0.043055556
157;0.52109375;0.418055556;0.01171875;0.05
158;0.51953125;0.423611111;0.0125;0.045833333
159;0.51875;0.422222222;0.0125;0.045833333
161;0.5203125;0.425;0.0140625;0.045833333
162;0.51875;0.425;0.01328125;0.048611111
165;0.5203125;0.433333333;0.01015625;0.040277778
166;0.51640625;0.431944444;0.0125;0.041666667
167;0.5171875;0.434722222;0.0140625;0.044444444
168;0.51875;0.4375;0.0109375;0.038888889
169;0.51875;0.436111111;0.01015625;0.045833333
170;0.51796875;0.440277778;0.01328125;0.040277778
171;0.51796875;0.443055556;0.0125;0.038888889
172;0.51953125;0.440277778;0.01015625;0.047222222
173;0.51875;0.441666667;0.01171875;0.041666667
174;0.52109375;0.445833333;0.01015625;0.041666667
175;0.51953125;0.448611111;0.01015625;0.0375
176;0.5203125;0.445833333;0.0109375;0.044444444
177;0.51796875;0.444444444;0.01328125;0.047222222
178;0.51953125;0.448611111;0.0125;0.047222222
179;0.51953125;0.45;0.01171875;0.047222222
180;0.51953125;0.452777778;0.0109375;0.043055556
182;0.5203125;0.456944444;0.01015625;0.041666667
188;0.521354167;0.456481481;0.009895833;0.038888889
214;0.515625;0.467592593;0.008854167;0.034259259
220;0.513020833;0.468518519;0.009375;0.034259259
221;0.513020833;0.469444444;0.009375;0.034259259
227;0.5109375;0.469444444;0.009375;0.033333333
228;0.5109375;0.469444444;0.009375;0.034259259
229;0.510416667;0.469444444;0.009375;0.033333333
230;0.5109375;0.469444444;0.008854167;0.033333333
231;0.510416667;0.47037037;0.008854167;0.032407407
232;0.509375;0.469444444;0.009895833;0.033333333
233;0.509375;0.47037037;0.009375;0.031481481
234;0.509375;0.47037037;0.009375;0.030555556
235;0.508854167;0.469444444;0.010416667;0.031481481
236;0.508333333;0.469444444;0.009895833;0.030555556
237;0.508333333;0.469444444;0.010416667;0.031481481
238;0.5078125;0.469444444;0.010416667;0.030555556
239;0.507291667;0.47037037;0.0109375;0.030555556
240;0.507291667;0.471296296;0.0109375;0.02962963
241;0.50625;0.472222222;0.011458333;0.028703704
242;0.506770833;0.474074074;0.0109375;0.026851852
243;0.507291667;0.474074074;0.010416667;0.027777778
244;0.506770833;0.475;0.009895833;0.027777778
245;0.506770833;0.475;0.009895833;0.026851852
248;0.506770833;0.471296296;0.008854167;0.030555556
249;0.506770833;0.471296296;0.009375;0.028703704
250;0.506770833;0.47037037;0.009895833;0.02962963
343;0.49375;0.494444444;0.009895833;0.036111111
344;0.493229167;0.494444444;0.011458333;0.036111111
345;0.49375;0.493518519;0.0109375;0.036111111
346;0.49375;0.493518519;0.0109375;0.036111111
351;0.493229167;0.494444444;0.010416667;0.036111111
367;0.493229167;0.492592593;0.010416667;0.036111111
368;0.492708333;0.492592593;0.011458333;0.036111111
369;0.491666667;0.492592593;0.011979167;0.037037037
370;0.491145833;0.492592593;0.011979167;0.037037037
429;0.4859375;0.487037037;0.0078125;0.032407407
430;0.486458333;0.486111111;0.0078125;0.028703704
431;0.486979167;0.486111111;0.0078125;0.02962963
453;0.500520833;0.476851852;0.009895833;0.025925926
470;0.50625;0.444444444;0.010416667;0.031481481
471;0.50625;0.447222222;0.008854167;0.028703704
475;0.507291667;0.452777778;0.0078125;0.023148148
476;0.506770833;0.452777778;0.008333333;0.027777778
483;0.505208333;0.463888889;0.0078125;0.028703704
484;0.505208333;0.468518519;0.008333333;0.028703704
530;0.5015625;0.448148148;0.00625;0.017592593
537;0.499479167;0.5;0.013020833;0.024074074
538;0.500520833;0.5;0.0125;0.022222222
539;0.5015625;0.500925926;0.0109375;0.022222222
540;0.5;0.5;0.013541667;0.023148148
542;0.501041667;0.443518519;0.0046875;0.012037037
564;0.491666667;0.431481481;0.006770833;0.016666667
565;0.490625;0.432407407;0.005729167;0.016666667
568;0.488020833;0.433333333;0.005729167;0.015740741
569;0.486979167;0.433333333;0.006770833;0.016666667
570;0.4859375;0.433333333;0.005208333;0.017592593
579;0.479166667;0.437037037;0.00625;0.014814815
582;0.493229167;0.478703704;0.0078125;0.022222222
583;0.4921875;0.477777778;0.0078125;0.023148148
584;0.491666667;0.47962963;0.0078125;0.023148148
595;0.485416667;0.478703704;0.007291667;0.031481481
596;0.4859375;0.478703704;0.00625;0.026851852
597;0.484895833;0.478703704;0.007291667;0.028703704
601;0.484375;0.481481481;0.00625;0.026851852
603;0.485416667;0.480555556;0.00625;0.025
604;0.4640625;0.439814815;0.007291667;0.02037037
608;0.463020833;0.443518519;0.00625;0.016666667
609;0.4625;0.442592593;0.007291667;0.018518519
610;0.463020833;0.442592593;0.008333333;0.02037037
611;0.463020833;0.441666667;0.008333333;0.021296296
612;0.461979167;0.440740741;0.0078125;0.021296296
613;0.461458333;0.439814815;0.008333333;0.023148148
614;0.463020833;0.441666667;0.00625;0.02037037
615;0.4625;0.442592593;0.00625;0.018518519
616;0.463020833;0.443518519;0.00625;0.019444444
617;0.461458333;0.439814815;0.00625;0.022222222
618;0.463020833;0.443518519;0.006770833;0.02037037
619;0.463020833;0.444444444;0.00625;0.018518519
620;0.497916667;0.47962963;0.006770833;0.026851852
621;0.498958333;0.481481481;0.0078125;0.025925926
655;0.554166667;0.49537037;0.008333333;0.023148148
656;0.5546875;0.494444444;0.008333333;0.024074074
662;0.563020833;0.500925926;0.008333333;0.023148148
663;0.563541667;0.497222222;0.010416667;0.028703704
666;0.5671875;0.5;0.009895833;0.028703704
667;0.568229167;0.499074074;0.009375;0.030555556
668;0.56875;0.500925926;0.009375;0.026851852
669;0.5703125;0.500925926;0.008333333;0.025925926
670;0.571875;0.500925926;0.0109375;0.02962963
671;0.572395833;0.500925926;0.0109375;0.031481481
673;0.574479167;0.503703704;0.009895833;0.028703704
676;0.578125;0.507407407;0.0109375;0.028703704
677;0.578645833;0.508333333;0.0109375;0.028703704
678;0.5796875;0.508333333;0.011979167;0.037962963
679;0.5796875;0.509259259;0.011979167;0.030555556
680;0.580729167;0.510185185;0.0109375;0.031481481
681;0.581770833;0.510185185;0.009895833;0.033333333
682;0.583333333;0.512037037;0.009895833;0.031481481
683;0.583854167;0.513888889;0.008854167;0.028703704
684;0.584375;0.513888889;0.008854167;0.032407407
685;0.584895833;0.515740741;0.009375;0.034259259
686;0.5859375;0.517592593;0.009895833;0.036111111
687;0.586458333;0.517592593;0.0109375;0.040740741
688;0.586979167;0.518518519;0.010416667;0.040740741
693;0.588541667;0.523148148;0.010416667;0.035185185
694;0.588541667;0.525;0.011458333;0.036111111
718;0.5734375;0.569444444;0.010416667;0.049074074
719;0.571875;0.571296296;0.010416667;0.043518519
720;0.569791667;0.573148148;0.009895833;0.044444444
721;0.567708333;0.575925926;0.009895833;0.047222222
722;0.5640625;0.577777778;0.0109375;0.049074074
723;0.5625;0.580555556;0.011458333;0.049074074
724;0.559895833;0.580555556;0.0109375;0.049074074
725;0.557291667;0.584259259;0.010416667;0.05
726;0.553645833;0.586111111;0.011979167;0.051851852
727;0.55;0.588888889;0.014583333;0.059259259
728;0.547916667;0.591666667;0.0140625;0.061111111
729;0.544270833;0.594444444;0.013541667;0.061111111
730;0.540625;0.59537037;0.011458333;0.065740741
731;0.536458333;0.602777778;0.0125;0.060185185
732;0.5328125;0.605555556;0.013020833;0.064814815
733;0.529166667;0.607407407;0.013541667;0.07037037
734;0.526041667;0.611111111;0.011979167;0.063888889
735;0.521354167;0.613888889;0.014583333;0.073148148
736;0.5171875;0.619444444;0.014583333;0.071296296
737;0.513541667;0.622222222;0.015104167;0.075925926
738;0.509375;0.626851852;0.0140625;0.074074074
739;0.505729167;0.632407407;0.014583333;0.074074074
740;0.5015625;0.635185185;0.016145833;0.080555556
741;0.497395833;0.646296296;0.018229167;0.071296296
742;0.494270833;0.647222222;0.0171875;0.077777778
743;0.489583333;0.649074074;0.016666667;0.083333333
744;0.484375;0.657407407;0.01875;0.081481481
745;0.4796875;0.662037037;0.0203125;0.085185185
746;0.472916667;0.660185185;0.022916667;0.087962963
747;0.472395833;0.668518519;0.01875;0.093518519
748;0.465104167;0.674074074;0.022916667;0.090740741
749;0.458854167;0.677777778;0.026041667;0.092592593
750;0.4578125;0.684259259;0.0203125;0.089814815
751;0.45;0.691666667;0.022916667;0.092592593
752;0.4453125;0.700925926;0.022395833;0.089814815
753;0.438541667;0.703703704;0.0234375;0.094444444
754;0.433333333;0.714814815;0.021875;0.092592593
755;0.423958333;0.721296296;0.022916667;0.096296296
