frame,x1,y1,w,h
43,0.53046875,0.3472222222222222,0.028125,0.08888888888888889
44,0.53125,0.3458333333333333,0.0265625,0.0875
45,0.53046875,0.3472222222222222,0.02734375,0.08888888888888889
46,0.53203125,0.3486111111111111,0.025,0.08611111111111111
47,0.53203125,0.3458333333333333,0.025,0.08888888888888889
48,0.53046875,0.3430555555555556,0.02578125,0.09583333333333334
49,0.52890625,0.3402777777777778,0.0296875,0.09305555555555556
50,0.5296875,0.3416666666666667,0.025,0.09444444444444444
51,0.5265625,0.3402777777777778,0.02890625,0.09444444444444444
52,0.52578125,0.3402777777777778,0.028125,0.09166666666666666
53,0.52734375,0.33611111111111114,0.0265625,0.09305555555555556
54,0.52734375,0.3402777777777778,0.02421875,0.08055555555555556
55,0.5265625,0.3375,0.02421875,0.09444444444444444
56,0.52578125,0.33611111111111114,0.025,0.09444444444444444
57,0.52421875,0.3388888888888889,0.02421875,0.08888888888888889
58,0.52421875,0.3388888888888889,0.025,0.08611111111111111
59,0.52421875,0.3375,0.02578125,0.09166666666666666
60,0.52265625,0.33611111111111114,0.0265625,0.09305555555555556
61,0.51953125,0.3375,0.028125,0.09166666666666666
62,0.5203125,0.3375,0.02578125,0.0875
63,0.5171875,0.3388888888888889,0.02734375,0.08472222222222223
64,0.51875,0.3402777777777778,0.02265625,0.08472222222222223
65,0.51640625,0.33611111111111114,0.0265625,0.08472222222222223
66,0.51640625,0.3333333333333333,0.02421875,0.09444444444444444
67,0.51484375,0.3347222222222222,0.02421875,0.09166666666666666
68,0.51484375,0.3333333333333333,0.025,0.0875
69,0.51484375,0.3333333333333333,0.025,0.08888888888888889
70,0.5125,0.3333333333333333,0.02734375,0.09444444444444444
71,0.51171875,0.33194444444444443,0.02734375,0.0875
72,0.51015625,0.3347222222222222,0.02734375,0.09166666666666666
73,0.5109375,0.33611111111111114,0.02578125,0.09166666666666666
74,0.50859375,0.3333333333333333,0.028125,0.08888888888888889
75,0.50859375,0.3347222222222222,0.02734375,0.08333333333333333
76,0.50703125,0.3347222222222222,0.02578125,0.08194444444444443
77,0.50703125,0.33611111111111114,0.02734375,0.0875
78,0.50625,0.3375,0.0265625,0.08333333333333333
79,0.50234375,0.33611111111111114,0.03203125,0.08055555555555556
80,0.50234375,0.33611111111111114,0.03046875,0.08333333333333333
81,0.50390625,0.3333333333333333,0.0234375,0.08611111111111111
82,0.5015625,0.33611111111111114,0.0265625,0.08611111111111111
83,0.50078125,0.33611111111111114,0.02578125,0.08472222222222223
84,0.49921875,0.3388888888888889,0.02578125,0.08055555555555556
85,0.49921875,0.3402777777777778,0.0234375,0.07777777777777778
86,0.49609375,0.3402777777777778,0.02734375,0.08194444444444443
87,0.496875,0.3416666666666667,0.025,0.08055555555555556
88,0.49296875,0.3388888888888889,0.0265625,0.08472222222222223
89,0.49375,0.34444444444444444,0.02421875,0.08194444444444443
90,0.48828125,0.3347222222222222,0.02734375,0.0875
91,0.490625,0.3375,0.025,0.0875
92,0.49140625,0.3347222222222222,0.0234375,0.0875
93,0.48671875,0.3375,0.02578125,0.0875
94,0.48515625,0.3388888888888889,0.02734375,0.08333333333333333
95,0.48203125,0.3402777777777778,0.0265625,0.07777777777777778
96,0.48125,0.3430555555555556,0.02734375,0.07777777777777778
97,0.48125,0.34444444444444444,0.02421875,0.07777777777777778
98,0.4796875,0.3430555555555556,0.02578125,0.08194444444444443
